Episode,Average Reward
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,-0.88
101,-0.88
102,-0.88
103,-0.92
104,-0.92
105,-0.9
106,-0.92
107,-0.92
108,-0.92
109,-0.94
110,-0.94
111,-0.94
112,-0.94
113,-0.94
114,-0.94
115,-0.94
116,-0.92
117,-0.9
118,-0.86
119,-0.86
120,-0.86
121,-0.88
122,-0.84
123,-0.84
124,-0.82
125,-0.84
126,-0.8
127,-0.78
128,-0.8
129,-0.78
130,-0.74
131,-0.78
132,-0.78
133,-0.76
134,-0.74
135,-0.76
136,-0.76
137,-0.76
138,-0.78
139,-0.78
140,-0.78
141,-0.78
142,-0.8
143,-0.74
144,-0.72
145,-0.76
146,-0.76
147,-0.7
148,-0.72
149,-0.84
150,-0.88
151,-0.88
152,-0.9
153,-0.9
154,-0.88
155,-0.82
156,-0.82
157,-0.82
158,-0.82
159,-0.82
160,-0.78
161,-0.78
162,-0.78
163,-0.78
164,-0.78
165,-0.8
166,-0.8
167,-0.8
168,-0.82
169,-0.84
170,-0.9
171,-0.88
172,-0.84
173,-0.84
174,-0.84
175,-0.82
176,-0.74
177,-0.8
178,-0.8
179,-0.84
180,-0.82
181,-0.8
182,-0.86
183,-0.86
184,-0.84
185,-0.84
186,-0.84
187,-0.84
188,-0.9
189,-0.92
190,-0.9
191,-0.88
192,-0.88
193,-0.88
194,-0.88
195,-0.84
196,-0.84
197,-0.82
198,-0.82
199,-0.82
200,-0.82
201,-0.82
