Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.55
101,0.55
102,0.56
103,0.57
104,0.57
105,0.58
106,0.58
107,0.57
108,0.57
109,0.56
110,0.56
111,0.57
112,0.58
113,0.57
114,0.55
115,0.53
116,0.53
117,0.52
118,0.52
119,0.53
120,0.52
121,0.51
122,0.51
123,0.51
124,0.5
125,0.5
126,0.5
127,0.51
128,0.51
129,0.5
130,0.5
131,0.5
132,0.49
133,0.51
134,0.51
135,0.51
136,0.49
137,0.49
138,0.48
139,0.48
140,0.49
141,0.49
142,0.48
143,0.49
144,0.49
145,0.48
146,0.49
147,0.49
148,0.49
149,0.48
150,0.48
151,0.48
152,0.51
153,0.51
154,0.52
155,0.5
156,0.5
157,0.5
158,0.53
159,0.53
160,0.54
161,0.53
162,0.53
163,0.52
164,0.51
165,0.53
166,0.54
167,0.54
168,0.54
169,0.54
170,0.57
171,0.58
172,0.58
173,0.59
174,0.59
175,0.59
176,0.59
177,0.58
178,0.56
179,0.56
180,0.53
181,0.54
182,0.54
183,0.54
184,0.54
185,0.56
186,0.56
187,0.54
188,0.53
189,0.53
190,0.52
191,0.51
192,0.51
193,0.51
194,0.51
195,0.51
196,0.51
197,0.51
198,0.53
199,0.52
200,0.5
201,0.52
202,0.53
203,0.53
204,0.53
205,0.5
206,0.5
207,0.5
208,0.5
209,0.5
210,0.49
211,0.48
212,0.52
213,0.53
214,0.53
215,0.53
216,0.54
217,0.54
218,0.54
