Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.6
101,0.61
102,0.61
103,0.62
104,0.62
105,0.6
106,0.63
107,0.64
108,0.63
109,0.62
110,0.62
111,0.62
112,0.61
113,0.6
114,0.6
115,0.6
116,0.59
117,0.6
118,0.57
119,0.57
120,0.57
121,0.57
122,0.55
123,0.55
124,0.55
125,0.52
126,0.52
127,0.53
128,0.56
129,0.56
130,0.56
131,0.57
132,0.57
133,0.57
134,0.59
135,0.6
136,0.6
137,0.58
138,0.58
139,0.58
140,0.57
141,0.56
142,0.55
143,0.55
144,0.56
145,0.56
146,0.56
147,0.57
148,0.58
149,0.58
150,0.57
151,0.57
152,0.57
153,0.57
154,0.59
155,0.57
156,0.55
157,0.55
158,0.55
159,0.53
160,0.52
161,0.5
162,0.5
163,0.51
164,0.51
165,0.52
166,0.52
167,0.53
168,0.51
169,0.56
170,0.57
171,0.56
172,0.53
173,0.53
174,0.54
175,0.54
176,0.54
177,0.54
178,0.61
179,0.6
180,0.61
181,0.61
182,0.61
183,0.61
184,0.61
185,0.6
186,0.61
187,0.61
188,0.61
189,0.63
190,0.63
191,0.63
192,0.63
193,0.63
194,0.61
195,0.61
196,0.6
197,0.6
198,0.6
199,0.6
200,0.61
201,0.6
202,0.61
203,0.6
204,0.61
205,0.61
206,0.58
207,0.57
208,0.57
209,0.57
210,0.57
211,0.59
212,0.59
213,0.59
214,0.59
215,0.58
216,0.58
217,0.58
218,0.58
