Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.39
101,0.39
102,0.39
103,0.39
104,0.4
105,0.4
106,0.4
107,0.38
108,0.39
109,0.4
110,0.4
111,0.4
112,0.41
113,0.41
114,0.4
115,0.41
116,0.41
117,0.44
118,0.44
119,0.44
120,0.45
121,0.45
122,0.45
123,0.45
124,0.45
125,0.44
126,0.44
127,0.43
128,0.44
129,0.46
130,0.46
131,0.45
132,0.43
133,0.42
134,0.41
135,0.41
136,0.4
137,0.42
138,0.42
139,0.42
140,0.42
141,0.41
142,0.41
143,0.41
144,0.41
145,0.41
146,0.4
147,0.4
148,0.4
149,0.4
150,0.39
151,0.39
152,0.39
153,0.4
154,0.42
155,0.42
156,0.42
157,0.42
158,0.41
159,0.4
160,0.41
161,0.4
162,0.41
163,0.41
164,0.39
165,0.39
166,0.39
167,0.39
168,0.39
169,0.38
170,0.37
171,0.37
172,0.37
173,0.37
174,0.37
175,0.37
176,0.37
177,0.37
178,0.37
179,0.39
180,0.38
181,0.38
182,0.37
183,0.37
184,0.38
185,0.39
186,0.4
187,0.39
188,0.38
189,0.38
190,0.38
191,0.39
192,0.39
193,0.38
194,0.38
195,0.4
196,0.4
197,0.4
198,0.4
199,0.4
200,0.39
201,0.38
202,0.38
203,0.39
204,0.38
205,0.37
206,0.37
207,0.37
208,0.36
209,0.35
210,0.35
211,0.34
212,0.33
213,0.34
214,0.34
215,0.33
216,0.33
217,0.31
218,0.31
