Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.44
101,0.45
102,0.45
103,0.46
104,0.46
105,0.46
106,0.47
107,0.47
108,0.49
109,0.49
110,0.49
111,0.5
112,0.5
113,0.49
114,0.49
115,0.46
116,0.45
117,0.44
118,0.47
119,0.48
120,0.46
121,0.46
122,0.45
123,0.44
124,0.45
125,0.44
126,0.42
127,0.43
128,0.43
129,0.43
130,0.43
131,0.44
132,0.42
133,0.41
134,0.39
135,0.4
136,0.42
137,0.42
138,0.44
139,0.42
140,0.43
141,0.43
142,0.43
143,0.43
144,0.44
145,0.44
146,0.44
147,0.43
148,0.42
149,0.44
150,0.44
151,0.44
152,0.44
153,0.44
154,0.46
155,0.45
156,0.44
157,0.44
158,0.43
159,0.43
160,0.45
161,0.45
162,0.49
163,0.5
164,0.51
165,0.5
166,0.5
167,0.49
168,0.49
169,0.5
170,0.51
171,0.52
172,0.52
173,0.52
174,0.52
175,0.52
176,0.5
177,0.49
178,0.49
179,0.49
180,0.5
181,0.53
182,0.51
183,0.51
184,0.51
185,0.51
186,0.51
187,0.53
188,0.53
189,0.55
190,0.55
191,0.55
192,0.56
193,0.56
194,0.57
195,0.57
196,0.58
197,0.58
198,0.56
199,0.57
200,0.58
201,0.58
202,0.59
203,0.58
204,0.58
205,0.58
206,0.57
207,0.57
208,0.56
209,0.56
210,0.56
211,0.55
212,0.58
213,0.58
214,0.61
215,0.61
216,0.61
217,0.62
218,0.59
