Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.25
101,0.26
102,0.28
103,0.29
104,0.3
105,0.32
106,0.32
107,0.34
108,0.34
109,0.35
110,0.36
111,0.36
112,0.34
113,0.34
114,0.34
115,0.35
116,0.34
117,0.34
118,0.34
119,0.35
120,0.35
121,0.35
122,0.36
123,0.35
124,0.35
125,0.35
126,0.35
127,0.37
128,0.37
129,0.37
130,0.37
131,0.38
132,0.36
133,0.35
134,0.35
135,0.35
136,0.35
137,0.39
138,0.39
139,0.4
140,0.4
141,0.4
142,0.4
143,0.4
144,0.38
145,0.38
146,0.39
147,0.38
148,0.37
149,0.37
150,0.37
151,0.38
152,0.38
153,0.39
154,0.39
155,0.39
156,0.39
157,0.39
158,0.39
159,0.39
160,0.39
161,0.39
162,0.4
163,0.4
164,0.4
165,0.4
166,0.4
167,0.4
168,0.41
169,0.42
170,0.42
171,0.42
172,0.44
173,0.44
174,0.44
175,0.44
176,0.44
177,0.44
178,0.45
179,0.45
180,0.44
181,0.44
182,0.45
183,0.45
184,0.46
185,0.46
186,0.47
187,0.47
188,0.47
189,0.47
190,0.46
191,0.42
192,0.42
193,0.41
194,0.45
195,0.45
196,0.45
197,0.45
198,0.47
199,0.47
200,0.47
201,0.47
202,0.45
203,0.46
204,0.45
205,0.43
206,0.43
207,0.41
208,0.41
209,0.4
210,0.39
211,0.39
212,0.4
213,0.4
214,0.4
215,0.39
216,0.39
217,0.39
218,0.41
