Episode,Average Reward
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,-1.28
101,-1.28
102,-1.28
103,-1.3
104,-1.3
105,-1.3
106,-1.3
107,-1.3
108,-1.28
109,-1.28
110,-1.28
111,-1.26
112,-1.26
113,-1.24
114,-1.26
115,-1.26
116,-1.24
117,-1.24
118,-1.22
119,-1.26
120,-1.28
121,-1.28
122,-1.3
123,-1.28
124,-1.26
125,-1.26
126,-1.26
127,-1.3
128,-1.3
129,-1.28
130,-1.28
131,-1.28
132,-1.26
133,-1.24
134,-1.26
135,-1.26
136,-1.26
137,-1.26
138,-1.26
139,-1.28
140,-1.28
141,-1.3
142,-1.3
143,-1.32
144,-1.32
145,-1.32
146,-1.32
147,-1.32
148,-1.28
149,-1.3
150,-1.26
151,-1.24
152,-1.32
153,-1.3
154,-1.32
155,-1.3
156,-1.3
157,-1.3
158,-1.3
159,-1.3
160,-1.24
161,-1.26
162,-1.26
163,-1.26
164,-1.24
165,-1.24
166,-1.24
167,-1.24
168,-1.24
169,-1.24
170,-1.26
171,-1.24
172,-1.24
173,-1.26
174,-1.26
175,-1.26
176,-1.26
177,-1.26
178,-1.24
179,-1.26
180,-1.26
181,-1.24
182,-1.24
183,-1.24
184,-1.24
185,-1.28
186,-1.28
187,-1.24
188,-1.18
189,-1.2
190,-1.2
191,-1.2
192,-1.2
193,-1.18
194,-1.2
195,-1.24
196,-1.24
197,-1.24
198,-1.22
199,-1.2
200,-1.22
201,-1.22
