Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.46
101,0.48
102,0.48
103,0.44
104,0.44
105,0.44
106,0.44
107,0.45
108,0.45
109,0.45
110,0.44
111,0.44
112,0.46
113,0.44
114,0.46
115,0.46
116,0.46
117,0.44
118,0.42
119,0.41
120,0.42
121,0.42
122,0.42
123,0.42
124,0.43
125,0.44
126,0.44
127,0.44
128,0.44
129,0.42
130,0.41
131,0.41
132,0.39
133,0.39
134,0.38
135,0.38
136,0.38
137,0.38
138,0.38
139,0.38
140,0.37
141,0.38
142,0.38
143,0.38
144,0.38
145,0.38
146,0.39
147,0.39
148,0.39
149,0.37
150,0.37
151,0.37
152,0.38
153,0.38
154,0.37
155,0.37
156,0.41
157,0.4
158,0.4
159,0.4
160,0.41
161,0.41
162,0.43
163,0.42
164,0.42
165,0.43
166,0.44
167,0.45
168,0.47
169,0.47
170,0.47
171,0.48
172,0.48
173,0.47
174,0.47
175,0.47
176,0.48
177,0.47
178,0.47
179,0.45
180,0.45
181,0.44
182,0.42
183,0.42
184,0.43
185,0.43
186,0.43
187,0.42
188,0.42
189,0.43
190,0.43
191,0.43
192,0.44
193,0.43
194,0.42
195,0.42
196,0.42
197,0.42
198,0.42
199,0.43
200,0.43
201,0.45
202,0.45
203,0.45
204,0.45
205,0.47
206,0.48
207,0.47
208,0.47
209,0.47
210,0.47
211,0.47
212,0.45
213,0.45
214,0.43
215,0.43
216,0.44
217,0.44
218,0.43
