Episode,Time (seconds)
0,3.687699556350708
1,5.2905497550964355
2,6.8414812088012695
3,14.867760419845581
4,15.72311782836914
5,17.246195316314697
6,18.543365001678467
7,19.83125138282776
8,22.352051973342896
9,24.099048137664795
10,26.15961503982544
11,28.91570234298706
12,30.824573516845703
13,33.2567994594574
14,34.65136790275574
15,36.336177110672
16,38.871339559555054
17,40.222445487976074
18,46.33489799499512
19,48.31437158584595
20,49.44962406158447
21,52.26534843444824
22,59.71458625793457
23,70.34735012054443
24,79.73638892173767
25,80.93122863769531
26,95.08298063278198
27,96.48815298080444
28,102.02966475486755
29,103.56861877441406
30,106.11500263214111
31,110.5516676902771
32,119.8364930152893
33,121.78271722793579
34,124.0312340259552
35,142.0245168209076
36,143.8840491771698
37,145.6629719734192
38,147.55386209487915
39,149.5992829799652
40,150.98541116714478
41,152.90813398361206
42,157.24034667015076
43,158.73207831382751
44,160.601069688797
45,168.0465326309204
46,174.38107633590698
47,176.0819091796875
48,179.78814029693604
49,189.5804841518402
50,198.2491819858551
51,200.06433939933777
52,201.37202978134155
53,205.48567914962769
54,209.54339456558228
55,212.01024508476257
56,217.02777576446533
57,218.9325351715088
58,223.52210330963135
59,228.1303858757019
60,229.59121870994568
61,230.96116065979004
62,233.41884660720825
63,235.7631003856659
64,237.7295160293579
65,247.65860438346863
66,250.17882990837097
67,255.0581681728363
68,256.8849594593048
69,258.7336690425873
70,260.97342252731323
71,262.79403948783875
72,263.9118938446045
73,265.614205121994
74,276.5456199645996
75,278.58302640914917
76,280.75525736808777
77,282.6486346721649
78,290.0060157775879
79,292.46125054359436
80,294.2748739719391
81,305.7774429321289
82,308.1538670063019
83,317.5156481266022
84,319.4153711795807
85,320.7237572669983
86,323.0262773036957
87,324.33710384368896
88,331.2795584201813
89,333.0255870819092
90,334.7576949596405
91,336.6436343193054
92,338.51443672180176
93,339.72062373161316
94,340.8623616695404
95,345.37845492362976
96,350.4056580066681
97,357.5393509864807
98,358.65633392333984
99,361.03598380088806
100,362.31730031967163
101,368.0943810939789
102,370.0518841743469
103,371.9737777709961
104,373.2104239463806
105,382.8379030227661
106,385.1129684448242
107,393.12910866737366
108,394.6364405155182
109,396.0335249900818
110,397.2086911201477
111,399.6426558494568
112,401.0312747955322
113,402.967404127121
114,405.02064538002014
115,408.9393241405487
116,410.8109884262085
117,415.7509174346924
118,422.922162771225
119,424.8263008594513
120,426.15915989875793
121,427.6155354976654
122,428.95302414894104
123,430.8776853084564
124,436.3614101409912
125,437.7143003940582
126,454.65808153152466
127,456.43941473960876
128,457.7226939201355
129,468.34666323661804
130,470.28206729888916
131,471.5662820339203
132,476.75559067726135
133,479.109605550766
134,488.13479948043823
135,488.17641520500183
136,488.22867226600647
137,488.2551462650299
138,488.2802674770355
139,488.3046886920929
140,488.3539688587189
141,488.38052558898926
142,488.4066045284271
143,488.43505573272705
144,488.4988172054291
145,488.52503752708435
146,488.5533993244171
147,488.5814917087555
148,488.651731967926
149,488.7419786453247
150,488.7699692249298
151,488.7980606555939
152,488.84098625183105
153,488.9016315937042
154,488.9297161102295
155,489.05478405952454
156,489.0980818271637
157,489.1551480293274
158,489.1975769996643
159,489.2500455379486
160,489.2753686904907
161,489.38350796699524
162,489.4099576473236
163,489.43562602996826
164,489.460253238678
165,489.48766112327576
166,489.51532220840454
167,489.5937132835388
168,489.63361287117004
169,489.69536232948303
170,489.7183105945587
171,489.76874232292175
172,489.7957637310028
173,489.8236300945282
174,489.85353660583496
175,489.8828856945038
176,489.913831949234
177,489.9435393810272
178,489.98781847953796
179,490.01651191711426
180,490.0441846847534
181,490.0815050601959
182,490.11524653434753
183,490.1892509460449
184,490.21582770347595
185,490.2425682544708
186,490.2726716995239
187,490.2965476512909
188,490.3199026584625
189,490.4089729785919
190,490.4489040374756
191,490.4945933818817
192,490.53729820251465
193,490.56394720077515
194,490.5944333076477
195,490.67447090148926
196,490.7215006351471
197,490.77134823799133
198,490.79682660102844
199,490.8467993736267
