Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.43
101,0.43
102,0.43
103,0.44
104,0.44
105,0.45
106,0.45
107,0.46
108,0.47
109,0.47
110,0.47
111,0.49
112,0.48
113,0.48
114,0.5
115,0.51
116,0.5
117,0.5
118,0.5
119,0.51
120,0.51
121,0.51
122,0.51
123,0.51
124,0.51
125,0.51
126,0.5
127,0.5
128,0.5
129,0.5
130,0.5
131,0.5
132,0.5
133,0.49
134,0.48
135,0.48
136,0.48
137,0.5
138,0.5
139,0.49
140,0.49
141,0.52
142,0.52
143,0.55
144,0.55
145,0.55
146,0.54
147,0.52
148,0.52
149,0.54
150,0.57
151,0.57
152,0.57
153,0.55
154,0.53
155,0.54
156,0.53
157,0.52
158,0.51
159,0.52
160,0.52
161,0.53
162,0.53
163,0.53
164,0.53
165,0.52
166,0.54
167,0.53
168,0.53
169,0.53
170,0.53
171,0.53
172,0.53
173,0.52
174,0.52
175,0.51
176,0.46
177,0.46
178,0.46
179,0.46
180,0.46
181,0.46
182,0.47
183,0.47
184,0.46
185,0.43
186,0.44
187,0.46
188,0.48
189,0.48
190,0.48
191,0.48
192,0.48
193,0.48
194,0.47
195,0.49
196,0.48
197,0.46
198,0.47
199,0.47
200,0.47
201,0.47
202,0.47
203,0.43
204,0.43
205,0.42
206,0.42
207,0.42
208,0.41
209,0.41
210,0.43
211,0.41
212,0.4
213,0.39
214,0.37
215,0.37
216,0.37
217,0.37
218,0.37
