Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.55
101,0.57
102,0.57
103,0.57
104,0.58
105,0.56
106,0.56
107,0.56
108,0.56
109,0.57
110,0.57
111,0.59
112,0.59
113,0.59
114,0.59
115,0.59
116,0.59
117,0.6
118,0.6
119,0.6
120,0.6
121,0.6
122,0.63
123,0.63
124,0.63
125,0.62
126,0.62
127,0.63
128,0.63
129,0.64
130,0.65
131,0.63
132,0.63
133,0.65
134,0.65
135,0.66
136,0.66
137,0.66
138,0.66
139,0.66
140,0.66
141,0.69
142,0.69
143,0.7
144,0.68
145,0.64
146,0.63
147,0.64
148,0.62
149,0.61
150,0.59
151,0.6
152,0.59
153,0.59
154,0.59
155,0.58
156,0.6
157,0.6
158,0.6
159,0.59
160,0.59
161,0.57
162,0.58
163,0.57
164,0.6
165,0.63
166,0.64
167,0.66
168,0.66
169,0.65
170,0.65
171,0.65
172,0.64
173,0.65
174,0.65
175,0.62
176,0.61
177,0.59
178,0.61
179,0.61
180,0.6
181,0.6
182,0.61
183,0.61
184,0.61
185,0.6
186,0.61
187,0.61
188,0.61
189,0.59
190,0.59
191,0.58
192,0.58
193,0.61
194,0.6
195,0.61
196,0.62
197,0.61
198,0.61
199,0.61
200,0.62
201,0.59
202,0.59
203,0.59
204,0.59
205,0.57
206,0.58
207,0.59
208,0.59
209,0.61
210,0.6
211,0.63
212,0.63
213,0.63
214,0.63
215,0.63
216,0.65
217,0.63
218,0.63
