Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.42
101,0.42
102,0.44
103,0.46
104,0.48
105,0.47
106,0.45
107,0.45
108,0.45
109,0.44
110,0.44
111,0.43
112,0.44
113,0.45
114,0.45
115,0.46
116,0.46
117,0.46
118,0.46
119,0.47
120,0.46
121,0.46
122,0.46
123,0.46
124,0.46
125,0.46
126,0.44
127,0.44
128,0.44
129,0.48
130,0.49
131,0.49
132,0.49
133,0.5
134,0.5
135,0.51
136,0.51
137,0.55
138,0.54
139,0.56
140,0.56
141,0.56
142,0.57
143,0.6
144,0.6
145,0.6
146,0.59
147,0.59
148,0.59
149,0.62
150,0.62
151,0.62
152,0.62
153,0.61
154,0.61
155,0.62
156,0.62
157,0.62
158,0.62
159,0.6
160,0.6
161,0.6
162,0.61
163,0.6
164,0.61
165,0.61
166,0.62
167,0.63
168,0.63
169,0.63
170,0.63
171,0.61
172,0.63
173,0.63
174,0.64
175,0.62
176,0.63
177,0.63
178,0.62
179,0.63
180,0.64
181,0.63
182,0.6
183,0.61
184,0.61
185,0.62
186,0.62
187,0.62
188,0.63
189,0.62
190,0.62
191,0.6
192,0.59
193,0.58
194,0.58
195,0.58
196,0.58
197,0.59
198,0.58
199,0.59
200,0.6
201,0.61
202,0.59
203,0.57
204,0.54
205,0.54
206,0.55
207,0.55
208,0.56
209,0.56
210,0.56
211,0.56
212,0.55
213,0.55
214,0.57
215,0.58
216,0.58
217,0.58
218,0.58
