Episode,Average Reward
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,-1.08
101,-1.1
102,-1.12
103,-1.12
104,-1.14
105,-1.16
106,-1.18
107,-1.24
108,-1.24
109,-1.24
110,-1.24
111,-1.24
112,-1.22
113,-1.22
114,-1.22
115,-1.22
116,-1.22
117,-1.24
118,-1.24
119,-1.22
120,-1.22
121,-1.22
122,-1.22
123,-1.24
124,-1.24
125,-1.24
126,-1.2
127,-1.18
128,-1.2
129,-1.2
130,-1.26
131,-1.26
132,-1.28
133,-1.28
134,-1.3
135,-1.3
136,-1.28
137,-1.3
138,-1.3
139,-1.3
140,-1.32
141,-1.32
142,-1.28
143,-1.3
144,-1.28
145,-1.32
146,-1.34
147,-1.32
148,-1.34
149,-1.34
150,-1.34
151,-1.34
152,-1.32
153,-1.36
154,-1.36
155,-1.36
156,-1.34
157,-1.36
158,-1.34
159,-1.34
160,-1.32
161,-1.32
162,-1.34
163,-1.3
164,-1.3
165,-1.3
166,-1.3
167,-1.26
168,-1.26
169,-1.26
170,-1.26
171,-1.26
172,-1.26
173,-1.24
174,-1.24
175,-1.26
176,-1.24
177,-1.24
178,-1.2
179,-1.2
180,-1.2
181,-1.2
182,-1.18
183,-1.18
184,-1.2
185,-1.24
186,-1.24
187,-1.24
188,-1.24
189,-1.22
190,-1.22
191,-1.22
192,-1.22
193,-1.22
194,-1.22
195,-1.22
196,-1.2
197,-1.24
198,-1.24
199,-1.24
200,-1.3
201,-1.28
