Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.43
101,0.43
102,0.41
103,0.4
104,0.39
105,0.38
106,0.36
107,0.38
108,0.38
109,0.4
110,0.4
111,0.42
112,0.41
113,0.41
114,0.41
115,0.41
116,0.42
117,0.42
118,0.42
119,0.42
120,0.41
121,0.41
122,0.41
123,0.41
124,0.42
125,0.38
126,0.38
127,0.39
128,0.39
129,0.36
130,0.36
131,0.35
132,0.31
133,0.31
134,0.32
135,0.33
136,0.35
137,0.35
138,0.35
139,0.35
140,0.35
141,0.34
142,0.34
143,0.32
144,0.32
145,0.32
146,0.33
147,0.33
148,0.31
149,0.31
150,0.31
151,0.3
152,0.3
153,0.31
154,0.32
155,0.33
156,0.33
157,0.33
158,0.32
159,0.32
160,0.32
161,0.32
162,0.33
163,0.33
164,0.33
165,0.33
166,0.34
167,0.34
168,0.34
169,0.34
170,0.35
171,0.33
172,0.32
173,0.34
174,0.36
175,0.37
176,0.37
177,0.36
178,0.35
179,0.35
180,0.35
181,0.36
182,0.36
183,0.36
184,0.35
185,0.36
186,0.36
187,0.36
188,0.36
189,0.36
190,0.38
191,0.38
192,0.39
193,0.4
194,0.4
195,0.41
196,0.41
197,0.4
198,0.38
199,0.39
200,0.4
201,0.4
202,0.4
203,0.4
204,0.41
205,0.41
206,0.41
207,0.39
208,0.41
209,0.4
210,0.4
211,0.39
212,0.39
213,0.39
214,0.38
215,0.38
216,0.38
217,0.38
218,0.4
