Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.4
101,0.39
102,0.39
103,0.39
104,0.4
105,0.4
106,0.4
107,0.38
108,0.36
109,0.36
110,0.36
111,0.39
112,0.38
113,0.39
114,0.39
115,0.38
116,0.39
117,0.39
118,0.41
119,0.41
120,0.4
121,0.42
122,0.43
123,0.43
124,0.43
125,0.43
126,0.45
127,0.45
128,0.45
129,0.45
130,0.44
131,0.43
132,0.43
133,0.43
134,0.43
135,0.43
136,0.41
137,0.41
138,0.41
139,0.42
140,0.42
141,0.43
142,0.44
143,0.46
144,0.48
145,0.44
146,0.44
147,0.44
148,0.43
149,0.43
150,0.42
151,0.42
152,0.42
153,0.42
154,0.42
155,0.42
156,0.42
157,0.42
158,0.42
159,0.43
160,0.43
161,0.43
162,0.43
163,0.43
164,0.44
165,0.44
166,0.44
167,0.43
168,0.43
169,0.44
170,0.44
171,0.44
172,0.44
173,0.44
174,0.44
175,0.44
176,0.45
177,0.44
178,0.47
179,0.47
180,0.47
181,0.47
182,0.47
183,0.46
184,0.46
185,0.45
186,0.42
187,0.43
188,0.44
189,0.44
190,0.44
191,0.43
192,0.45
193,0.45
194,0.44
195,0.44
196,0.44
197,0.44
198,0.44
199,0.44
200,0.43
201,0.43
202,0.43
203,0.43
204,0.42
205,0.42
206,0.42
207,0.43
208,0.42
209,0.42
210,0.42
211,0.39
212,0.41
213,0.4
214,0.4
215,0.42
216,0.41
217,0.41
218,0.4
