Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.44
101,0.44
102,0.47
103,0.47
104,0.47
105,0.47
106,0.48
107,0.46
108,0.46
109,0.46
110,0.46
111,0.46
112,0.46
113,0.45
114,0.44
115,0.44
116,0.44
117,0.45
118,0.45
119,0.44
120,0.44
121,0.47
122,0.49
123,0.49
124,0.5
125,0.5
126,0.49
127,0.49
128,0.49
129,0.49
130,0.52
131,0.53
132,0.53
133,0.54
134,0.54
135,0.54
136,0.53
137,0.54
138,0.54
139,0.54
140,0.53
141,0.53
142,0.54
143,0.56
144,0.56
145,0.57
146,0.57
147,0.57
148,0.56
149,0.58
150,0.58
151,0.58
152,0.6
153,0.61
154,0.6
155,0.58
156,0.59
157,0.55
158,0.56
159,0.56
160,0.55
161,0.53
162,0.53
163,0.53
164,0.54
165,0.54
166,0.54
167,0.54
168,0.55
169,0.55
170,0.56
171,0.57
172,0.58
173,0.6
174,0.58
175,0.59
176,0.6
177,0.64
178,0.64
179,0.64
180,0.64
181,0.67
182,0.67
183,0.65
184,0.65
185,0.65
186,0.66
187,0.66
188,0.68
189,0.69
190,0.71
191,0.69
192,0.63
193,0.64
194,0.65
195,0.65
196,0.66
197,0.68
198,0.8
199,0.8
200,0.8
201,0.79
202,0.77
203,0.79
204,0.79
205,0.81
206,0.83
207,0.83
208,0.83
209,0.86
210,0.86
211,0.87
212,0.87
213,0.88
214,0.89
215,0.9
216,0.94
217,0.94
218,0.96
