Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.32
101,0.34
102,0.34
103,0.37
104,0.37
105,0.39
106,0.39
107,0.4
108,0.41
109,0.41
110,0.44
111,0.44
112,0.44
113,0.43
114,0.43
115,0.42
116,0.44
117,0.44
118,0.44
119,0.44
120,0.44
121,0.44
122,0.43
123,0.43
124,0.44
125,0.44
126,0.44
127,0.44
128,0.44
129,0.44
130,0.44
131,0.44
132,0.43
133,0.45
134,0.45
135,0.45
136,0.45
137,0.45
138,0.45
139,0.47
140,0.47
141,0.47
142,0.44
143,0.44
144,0.42
145,0.44
146,0.44
147,0.45
148,0.44
149,0.44
150,0.44
151,0.44
152,0.47
153,0.46
154,0.46
155,0.46
156,0.46
157,0.47
158,0.47
159,0.47
160,0.45
161,0.43
162,0.42
163,0.42
164,0.42
165,0.42
166,0.42
167,0.42
168,0.43
169,0.43
170,0.43
171,0.43
172,0.42
173,0.45
174,0.45
175,0.45
176,0.45
177,0.45
178,0.45
179,0.45
180,0.46
181,0.46
182,0.46
183,0.5
184,0.5
185,0.52
186,0.52
187,0.51
188,0.51
189,0.52
190,0.54
191,0.56
192,0.59
193,0.61
194,0.63
195,0.64
196,0.64
197,0.63
198,0.63
199,0.61
200,0.62
201,0.62
202,0.63
203,0.61
204,0.62
205,0.61
206,0.62
207,0.61
208,0.6
209,0.61
210,0.58
211,0.58
212,0.58
213,0.59
214,0.61
215,0.62
216,0.6
217,0.6
218,0.6
