Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.5
101,0.51
102,0.52
103,0.52
104,0.53
105,0.53
106,0.54
107,0.53
108,0.52
109,0.57
110,0.56
111,0.55
112,0.55
113,0.55
114,0.55
115,0.56
116,0.57
117,0.57
118,0.57
119,0.57
120,0.56
121,0.57
122,0.59
123,0.59
124,0.56
125,0.58
126,0.58
127,0.58
128,0.6
129,0.62
130,0.63
131,0.65
132,0.66
133,0.67
134,0.67
135,0.67
136,0.67
137,0.68
138,0.69
139,0.71
140,0.71
141,0.72
142,0.72
143,0.73
144,0.73
145,0.74
146,0.75
147,0.83
148,0.84
149,0.84
150,0.86
151,0.84
152,0.84
153,0.83
154,0.85
155,0.84
156,0.82
157,0.82
158,0.83
159,0.85
160,0.85
161,0.83
162,0.84
163,0.85
164,0.85
165,0.84
166,0.84
167,0.84
168,0.86
169,0.86
170,0.88
171,0.88
172,0.88
173,0.91
174,0.9
175,0.89
176,0.9
177,0.89
178,0.9
179,0.91
180,0.9
181,0.9
182,0.92
183,0.95
184,0.93
185,0.93
186,0.94
187,0.94
188,0.93
189,0.93
190,0.96
191,0.97
192,1.05
193,1.02
194,1.02
195,1.02
196,1.03
197,1.02
198,1.04
199,1.04
200,1.06
201,1.08
202,1.09
203,1.1
204,1.09
205,1.09
206,1.1
207,1.14
208,1.16
209,1.11
210,1.11
211,1.18
212,1.22
213,1.24
214,1.24
215,1.23
216,1.22
217,1.37
218,1.37
