Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.52
101,0.52
102,0.56
103,0.57
104,0.58
105,0.58
106,0.59
107,0.6
108,0.6
109,0.61
110,0.62
111,0.64
112,0.64
113,0.64
114,0.61
115,0.62
116,0.62
117,0.62
118,0.64
119,0.64
120,0.63
121,0.61
122,0.61
123,0.61
124,0.61
125,0.61
126,0.65
127,0.64
128,0.64
129,0.65
130,0.65
131,0.65
132,0.63
133,0.64
134,0.64
135,0.64
136,0.66
137,0.67
138,0.66
139,0.62
140,0.62
141,0.63
142,0.63
143,0.63
144,0.62
145,0.62
146,0.62
147,0.6
148,0.6
149,0.6
150,0.6
151,0.59
152,0.59
153,0.55
154,0.55
155,0.55
156,0.54
157,0.55
158,0.54
159,0.55
160,0.55
161,0.56
162,0.56
163,0.56
164,0.56
165,0.56
166,0.56
167,0.56
168,0.53
169,0.54
170,0.55
171,0.56
172,0.54
173,0.54
174,0.55
175,0.57
176,0.56
177,0.57
178,0.58
179,0.58
180,0.55
181,0.55
182,0.55
183,0.56
184,0.56
185,0.56
186,0.56
187,0.56
188,0.56
189,0.56
190,0.56
191,0.58
192,0.59
193,0.59
194,0.59
195,0.61
196,0.61
197,0.61
198,0.61
199,0.58
200,0.57
201,0.57
202,0.52
203,0.51
204,0.5
205,0.5
206,0.49
207,0.48
208,0.49
209,0.48
210,0.47
211,0.45
212,0.47
213,0.47
214,0.47
215,0.45
216,0.45
217,0.45
218,0.43
