Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.27
101,0.27
102,0.26
103,0.26
104,0.31
105,0.31
106,0.31
107,0.31
108,0.31
109,0.31
110,0.3
111,0.3
112,0.3
113,0.3
114,0.3
115,0.3
116,0.3
117,0.3
118,0.29
119,0.33
120,0.33
121,0.33
122,0.33
123,0.33
124,0.37
125,0.37
126,0.38
127,0.38
128,0.38
129,0.38
130,0.38
131,0.38
132,0.38
133,0.4
134,0.39
135,0.39
136,0.41
137,0.41
138,0.43
139,0.43
140,0.43
141,0.43
142,0.46
143,0.46
144,0.46
145,0.46
146,0.48
147,0.49
148,0.49
149,0.5
150,0.49
151,0.49
152,0.49
153,0.49
154,0.51
155,0.51
156,0.51
157,0.52
158,0.54
159,0.54
160,0.55
161,0.55
162,0.55
163,0.56
164,0.57
165,0.57
166,0.57
167,0.57
168,0.57
169,0.56
170,0.55
171,0.55
172,0.55
173,0.55
174,0.55
175,0.57
176,0.55
177,0.55
178,0.55
179,0.55
180,0.58
181,0.59
182,0.61
183,0.61
184,0.61
185,0.62
186,0.64
187,0.64
188,0.65
189,0.65
190,0.64
191,0.64
192,0.63
193,0.63
194,0.63
195,0.63
196,0.64
197,0.66
198,0.67
199,0.67
200,0.66
201,0.66
202,0.66
203,0.69
204,0.65
205,0.65
206,0.65
207,0.65
208,0.67
209,0.67
210,0.68
211,0.68
212,0.68
213,0.67
214,0.68
215,0.68
216,0.7
217,0.72
218,0.72
