Episode,Time (seconds)
0,0.485546350479126
1,0.5056014060974121
2,0.5277869701385498
3,0.557368278503418
4,0.5951414108276367
5,0.6215391159057617
6,0.6410441398620605
7,0.6608400344848633
8,0.6821310520172119
9,0.7010116577148438
10,0.7222213745117188
11,0.7413897514343262
12,0.7765743732452393
13,0.7940051555633545
14,0.8229310512542725
15,0.8442656993865967
16,0.865882396697998
17,0.895798921585083
18,0.9282097816467285
19,0.9832241535186768
20,1.001999855041504
21,1.0186219215393066
22,1.0390076637268066
23,1.0689222812652588
24,1.1746904850006104
25,1.2248620986938477
26,1.2686653137207031
27,1.3169951438903809
28,1.3658018112182617
29,1.3891563415527344
30,1.428879737854004
31,1.4516229629516602
32,1.5058531761169434
33,1.5320208072662354
34,1.5567560195922852
35,1.584038257598877
36,1.615687370300293
37,1.6418581008911133
38,1.6651265621185303
39,1.6881227493286133
40,1.753528118133545
41,1.7806215286254883
42,1.8034586906433105
43,1.8266501426696777
44,1.8489348888397217
45,1.8710997104644775
46,1.8933193683624268
47,1.9203367233276367
48,1.9429538249969482
49,1.9681100845336914
50,1.9908092021942139
51,2.043121099472046
52,2.0883657932281494
53,2.11480975151062
54,2.1371943950653076
55,2.1809394359588623
56,2.2035534381866455
57,2.228792667388916
58,2.2524654865264893
59,2.277568817138672
60,2.3039629459381104
61,2.3298394680023193
62,2.3544976711273193
63,2.4284253120422363
64,2.455343246459961
65,2.4887073040008545
66,2.5178871154785156
67,2.5705509185791016
68,2.6529622077941895
69,2.6763954162597656
70,2.706247329711914
71,2.732269048690796
72,2.7572786808013916
73,2.7841944694519043
74,2.8105568885803223
75,2.8450560569763184
76,2.873307704925537
77,2.911355972290039
78,2.9665029048919678
79,2.9896113872528076
80,3.025726556777954
81,3.0481972694396973
82,3.0730538368225098
83,3.0966670513153076
84,3.1324455738067627
85,3.1537177562713623
86,3.1738991737365723
87,3.1914830207824707
88,3.212775945663452
89,3.2495193481445312
90,3.2757577896118164
91,3.3135619163513184
92,3.380009889602661
93,3.402329206466675
94,3.438016653060913
95,3.4606034755706787
96,3.487896203994751
97,3.5238611698150635
98,3.550664186477661
99,3.629516839981079
100,3.66784930229187
101,3.714874505996704
102,3.753014326095581
103,3.77597713470459
104,3.8190340995788574
105,3.8418569564819336
106,3.9853270053863525
107,4.0240771770477295
108,4.0470969676971436
109,4.089481353759766
110,4.127049922943115
111,4.173175811767578
112,4.217905521392822
113,4.235308885574341
114,4.250560998916626
115,4.276277542114258
116,4.301149129867554
117,4.330864429473877
118,4.375596761703491
119,4.406083822250366
120,4.432497978210449
121,4.461423397064209
122,4.480366945266724
123,4.506220102310181
124,4.534109115600586
125,4.5682361125946045
