Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.39
101,0.38
102,0.36
103,0.35
104,0.35
105,0.37
106,0.38
107,0.39
108,0.39
109,0.4
110,0.4
111,0.39
112,0.39
113,0.37
114,0.38
115,0.37
116,0.37
117,0.37
118,0.36
119,0.36
120,0.35
121,0.35
122,0.37
123,0.37
124,0.37
125,0.37
126,0.37
127,0.35
128,0.36
129,0.36
130,0.36
131,0.36
132,0.36
133,0.36
134,0.36
135,0.36
136,0.35
137,0.35
138,0.35
139,0.37
140,0.38
141,0.37
142,0.38
143,0.37
144,0.39
145,0.39
146,0.38
147,0.38
148,0.39
149,0.39
150,0.4
151,0.46
152,0.47
153,0.5
154,0.5
155,0.52
156,0.52
157,0.51
158,0.51
159,0.53
160,0.53
161,0.54
162,0.53
163,0.51
164,0.52
165,0.51
166,0.52
167,0.52
168,0.52
169,0.52
170,0.59
171,0.59
172,0.58
173,0.58
174,0.57
175,0.57
176,0.56
177,0.57
178,0.57
179,0.57
180,0.57
181,0.59
182,0.58
183,0.64
184,0.64
185,0.63
186,0.63
187,0.6
188,0.59
189,0.59
190,0.6
191,0.59
192,0.6
193,0.61
194,0.6
195,0.62
196,0.62
197,0.63
198,0.63
199,0.64
200,0.63
201,0.63
202,0.63
203,0.63
204,0.63
205,0.61
206,0.6
207,0.6
208,0.6
209,0.59
210,0.6
211,0.6
212,0.6
213,0.59
214,0.6
215,0.59
216,0.59
217,0.59
218,0.62
