Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.44
101,0.44
102,0.44
103,0.43
104,0.38
105,0.37
106,0.38
107,0.38
108,0.37
109,0.37
110,0.36
111,0.36
112,0.36
113,0.35
114,0.36
115,0.36
116,0.37
117,0.36
118,0.36
119,0.35
120,0.35
121,0.35
122,0.34
123,0.35
124,0.35
125,0.35
126,0.36
127,0.36
128,0.36
129,0.36
130,0.36
131,0.36
132,0.36
133,0.36
134,0.34
135,0.34
136,0.34
137,0.33
138,0.33
139,0.33
140,0.33
141,0.33
142,0.33
143,0.33
144,0.32
145,0.31
146,0.3
147,0.3
148,0.32
149,0.32
150,0.32
151,0.33
152,0.33
153,0.33
154,0.33
155,0.34
156,0.35
157,0.35
158,0.35
159,0.37
160,0.35
161,0.36
162,0.36
163,0.36
164,0.36
165,0.35
166,0.36
167,0.36
168,0.35
169,0.35
170,0.35
171,0.35
172,0.37
173,0.37
174,0.38
175,0.39
176,0.4
177,0.39
178,0.39
179,0.39
180,0.37
181,0.37
182,0.37
183,0.38
184,0.37
185,0.38
186,0.38
187,0.36
188,0.36
189,0.36
190,0.37
191,0.33
192,0.34
193,0.34
194,0.33
195,0.35
196,0.36
197,0.36
198,0.36
199,0.39
200,0.38
201,0.38
202,0.38
203,0.38
204,0.38
205,0.38
206,0.37
207,0.38
208,0.38
209,0.39
210,0.39
211,0.4
212,0.41
213,0.41
214,0.4
215,0.4
216,0.39
217,0.39
218,0.39
