Episode,Average Reward
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,21.392142857142854
101,21.507809523809524
102,21.447952380952383
103,21.487333333333336
104,21.487904761904762
105,21.62414285714286
106,21.52076190476191
107,21.797952380952385
108,21.79790476190476
109,21.110285714285716
110,20.859666666666666
111,21.0337619047619
112,21.15633333333333
113,21.14538095238095
114,21.170857142857145
115,21.46904761904762
116,21.109857142857145
117,20.928428571428572
118,20.993000000000002
119,21.49195238095238
120,21.86247619047619
121,21.883666666666667
122,22.297238095238093
123,22.26014285714286
124,22.307047619047623
125,21.978190476190477
126,21.917142857142853
127,22.00752380952381
128,22.403095238095233
129,22.492047619047618
130,22.770047619047624
131,22.855714285714285
132,22.739571428571427
133,22.217904761904762
134,22.299333333333333
135,22.628190476190472
136,22.69795238095238
137,21.995095238095235
138,22.04985714285714
139,22.032571428571426
140,21.9412380952381
141,21.956380952380954
142,21.63647619047619
143,21.633190476190475
144,21.68795238095238
145,21.782619047619047
146,21.74119047619047
147,20.97914285714285
148,20.74414285714285
149,20.844904761904758
150,20.855523809523802
151,21.228714285714275
152,21.252761904761904
153,20.646095238095235
154,20.051904761904762
155,20.35085714285714
156,19.665190476190475
157,19.611047619047618
158,19.657571428571426
159,19.725809523809524
160,19.712190476190475
161,19.725
162,19.809285714285714
163,20.564095238095238
164,20.568523809523807
165,21.30947619047619
166,21.028523809523808
167,20.63247619047619
168,20.649523809523814
169,20.620571428571424
170,20.939761904761905
171,20.970619047619042
