Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.47
101,0.47
102,0.47
103,0.47
104,0.48
105,0.48
106,0.48
107,0.48
108,0.48
109,0.48
110,0.47
111,0.47
112,0.5
113,0.51
114,0.51
115,0.52
116,0.51
117,0.51
118,0.51
119,0.5
120,0.5
121,0.51
122,0.52
123,0.52
124,0.52
125,0.51
126,0.5
127,0.5
128,0.5
129,0.5
130,0.5
131,0.49
132,0.48
133,0.49
134,0.49
135,0.49
136,0.47
137,0.46
138,0.46
139,0.46
140,0.46
141,0.45
142,0.45
143,0.46
144,0.5
145,0.51
146,0.51
147,0.51
148,0.51
149,0.52
150,0.54
151,0.54
152,0.54
153,0.55
154,0.55
155,0.55
156,0.55
157,0.56
158,0.55
159,0.54
160,0.54
161,0.53
162,0.52
163,0.51
164,0.54
165,0.53
166,0.54
167,0.53
168,0.54
169,0.54
170,0.54
171,0.54
172,0.5
173,0.5
174,0.5
175,0.49
176,0.5
177,0.5
178,0.51
179,0.51
180,0.5
181,0.47
182,0.47
183,0.47
184,0.46
185,0.49
186,0.54
187,0.54
188,0.54
189,0.54
190,0.54
191,0.54
192,0.52
193,0.52
194,0.52
195,0.52
196,0.51
197,0.51
198,0.51
199,0.51
200,0.52
201,0.53
202,0.53
203,0.53
204,0.52
205,0.52
206,0.52
207,0.54
208,0.54
209,0.54
210,0.54
211,0.54
212,0.52
213,0.51
214,0.51
215,0.5
216,0.51
217,0.52
218,0.52
