Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.57
101,0.6
102,0.61
103,0.61
104,0.61
105,0.61
106,0.62
107,0.62
108,0.64
109,0.64
110,0.63
111,0.65
112,0.65
113,0.63
114,0.62
115,0.64
116,0.64
117,0.65
118,0.65
119,0.64
120,0.63
121,0.65
122,0.65
123,0.63
124,0.63
125,0.64
126,0.64
127,0.64
128,0.64
129,0.64
130,0.66
131,0.63
132,0.65
133,0.65
134,0.65
135,0.64
136,0.64
137,0.63
138,0.62
139,0.63
140,0.58
141,0.56
142,0.56
143,0.54
144,0.54
145,0.54
146,0.54
147,0.56
148,0.57
149,0.57
150,0.57
151,0.57
152,0.56
153,0.56
154,0.57
155,0.56
156,0.53
157,0.53
158,0.54
159,0.55
160,0.54
161,0.56
162,0.56
163,0.51
164,0.51
165,0.53
166,0.56
167,0.58
168,0.59
169,0.59
170,0.59
171,0.58
172,0.58
173,0.58
174,0.59
175,0.6
176,0.6
177,0.6
178,0.6
179,0.63
180,0.65
181,0.7
182,0.7
183,0.69
184,0.69
185,0.69
186,0.7
187,0.7
188,0.7
189,0.68
190,0.68
191,0.68
192,0.69
193,0.69
194,0.68
195,0.68
196,0.68
197,0.69
198,0.69
199,0.69
200,0.69
201,0.67
202,0.66
203,0.66
204,0.66
205,0.67
206,0.67
207,0.67
208,0.66
209,0.66
210,0.66
211,0.69
212,0.7
213,0.72
214,0.72
215,0.7
216,0.69
217,0.67
218,0.67
