Episode,Time (seconds)
0,0.8486902713775635
1,0.8802821636199951
2,0.9435520172119141
3,1.0317466259002686
4,1.0538263320922852
5,1.0732765197753906
6,1.0931015014648438
7,1.1126816272735596
8,1.129894733428955
9,1.1523752212524414
10,1.1695656776428223
11,1.1865453720092773
12,1.231377363204956
13,1.2535219192504883
14,1.2934551239013672
15,1.3157899379730225
16,1.3379194736480713
17,1.3576722145080566
18,1.3796255588531494
19,1.3966195583343506
20,1.4140129089355469
21,1.4499199390411377
22,1.493758201599121
23,1.5107011795043945
24,1.5301287174224854
25,1.5490195751190186
26,1.5657577514648438
27,1.584418535232544
28,1.603034257888794
29,1.6243069171905518
30,1.6454524993896484
31,1.6826598644256592
32,1.7452583312988281
33,1.7862348556518555
34,1.8233263492584229
35,1.8538343906402588
36,1.8848469257354736
37,1.9112341403961182
38,1.949143886566162
39,1.9863677024841309
40,2.0139896869659424
41,2.1333227157592773
42,2.160008192062378
43,2.228013277053833
44,2.2584753036499023
45,2.2849457263946533
46,2.3153018951416016
47,2.379162311553955
48,2.409235954284668
49,2.433718204498291
50,2.4581708908081055
51,2.4890944957733154
52,2.549044370651245
53,2.573484182357788
54,2.598017692565918
55,2.625868082046509
56,2.64996600151062
57,2.702458620071411
58,2.730620861053467
59,2.8012936115264893
60,2.8881380558013916
61,2.950809955596924
62,2.982741594314575
63,3.010039806365967
64,3.0380289554595947
65,3.0657880306243896
66,3.089308023452759
67,3.11970591545105
68,3.150939464569092
69,3.177687883377075
70,3.20644211769104
71,3.2513062953948975
72,3.278947114944458
73,3.303089141845703
74,3.3524651527404785
75,3.380727767944336
76,3.4087586402893066
77,3.4331893920898438
78,3.460688591003418
79,3.501171588897705
80,3.532496213912964
81,3.5567660331726074
82,3.5875790119171143
83,3.613016128540039
84,3.6810901165008545
85,3.708653211593628
86,3.7796788215637207
87,3.807192325592041
88,3.8393619060516357
89,3.8637261390686035
90,3.8909380435943604
91,3.9149422645568848
92,3.939545154571533
93,3.9665772914886475
94,3.9937260150909424
95,4.017747163772583
96,4.0690038204193115
97,4.100293397903442
98,4.210765361785889
99,4.242469072341919
100,4.303457260131836
101,4.334099769592285
102,4.458366394042969
103,4.543492794036865
104,4.622371435165405
105,4.649847507476807
106,4.7097954750061035
107,4.767306089401245
108,4.795307874679565
109,4.890841484069824
110,4.922161340713501
111,4.946215391159058
112,4.999449014663696
113,5.0308380126953125
114,5.06056022644043
115,5.142290115356445
116,5.170353174209595
117,5.19417929649353
118,5.224721193313599
119,5.251029968261719
120,5.282164096832275
121,5.312159776687622
122,5.381695747375488
123,5.439984083175659
124,5.465895652770996
125,5.493053197860718
126,5.522642612457275
127,5.549307346343994
128,5.579902410507202
129,5.610305309295654
130,5.6334228515625
131,5.663480520248413
132,5.727495431900024
133,5.780020713806152
134,5.817316055297852
135,5.858283996582031
136,5.906708240509033
137,5.940827131271362
138,6.022830963134766
139,6.047585487365723
140,6.089886903762817
141,6.127260208129883
142,6.154068231582642
143,6.185473680496216
144,6.264699935913086
145,6.28917932510376
146,6.334841966629028
147,6.3627238273620605
148,6.392156362533569
149,6.439435958862305
150,6.477254867553711
151,6.5677809715271
152,6.595722436904907
153,6.6273157596588135
154,6.674450874328613
155,6.706106901168823
156,6.751384019851685
157,6.790564060211182
158,6.814604997634888
159,6.842214584350586
160,6.896355867385864
161,6.9240312576293945
162,6.953012466430664
163,7.002375364303589
164,7.033990859985352
165,7.061482191085815
166,7.089085817337036
167,7.13125205039978
168,7.186845779418945
169,7.217160701751709
170,7.241949796676636
171,7.268934965133667
172,7.347730875015259
173,7.38494873046875
174,7.405726194381714
175,7.442503452301025
176,7.460683822631836
177,7.479006052017212
178,7.546907901763916
179,7.614983558654785
180,7.64278507232666
181,7.6662468910217285
182,7.7841551303863525
183,7.808067560195923
184,7.926490306854248
185,7.957592010498047
186,8.00388503074646
187,8.027488470077515
188,8.085129499435425
189,8.161816835403442
190,8.23350477218628
191,8.33884072303772
192,8.428442001342773
193,8.523289203643799
194,8.584038496017456
195,8.608853816986084
196,8.640236616134644
197,8.667908430099487
198,8.726699113845825
199,8.783908367156982
200,8.850672483444214
201,8.89188289642334
202,8.968199491500854
203,9.112699031829834
204,9.161490440368652
205,9.20897102355957
206,9.235482454299927
207,9.256181240081787
208,9.291304349899292
209,9.314269781112671
210,9.332791566848755
211,9.350762367248535
212,9.3939208984375
213,9.446137189865112
214,9.476713418960571
215,9.495023488998413
216,9.52596139907837
217,9.555169343948364
218,9.584301948547363
219,9.602437257766724
220,9.637552976608276
221,9.670423984527588
222,9.707606315612793
223,9.740743637084961
224,9.803059816360474
225,9.826149225234985
226,9.893685817718506
227,9.914271831512451
228,9.937453269958496
229,10.025600910186768
230,10.064489364624023
231,10.082725763320923
232,10.101441144943237
233,10.18653655052185
234,10.205544233322144
235,10.226754188537598
236,10.246877431869507
237,10.279274463653564
238,10.33565616607666
239,10.372388362884521
240,10.525340795516968
241,10.585661888122559
242,10.641355752944946
243,10.664514780044556
244,10.694485902786255
245,10.775853395462036
246,10.833420038223267
247,10.851365327835083
248,10.88392949104309
249,10.945117473602295
250,11.026653051376343
251,11.061247110366821
252,11.08163046836853
253,11.104376792907715
254,11.127035856246948
255,11.185232400894165
256,11.203363180160522
257,11.233966827392578
258,11.280297040939331
259,11.300524473190308
260,11.38497543334961
261,11.415170192718506
262,11.465003967285156
263,11.549413204193115
264,11.592477798461914
265,11.691510200500488
266,11.860357761383057
267,11.882483005523682
268,11.938808679580688
269,11.959354400634766
270,12.014075756072998
271,12.054562330245972
272,12.072970867156982
273,12.090656757354736
274,12.1636483669281
275,12.226750135421753
276,12.345353841781616
277,12.38489055633545
278,12.443261623382568
279,12.476829528808594
280,12.531087636947632
281,12.597981691360474
282,12.620837688446045
283,12.640578031539917
284,12.675047397613525
285,12.72038197517395
286,12.755346298217773
287,12.780745267868042
288,12.799109935760498
289,12.822063446044922
290,12.855087995529175
291,12.909773826599121
292,12.932719230651855
293,13.002172231674194
294,13.032188653945923
295,13.067164897918701
296,13.084953546524048
297,13.12292194366455
298,13.260920286178589
299,13.392952680587769
300,13.418842077255249
301,13.535293579101562
302,13.721892356872559
303,13.762696981430054
304,13.826586961746216
305,13.864551067352295
306,13.882652759552002
307,13.919401407241821
308,13.958110332489014
309,14.04540753364563
310,14.089681625366211
311,14.12700605392456
312,14.14519739151001
313,14.264282941818237
314,14.318673133850098
315,14.37504243850708
316,14.423670291900635
317,14.548435688018799
318,14.618378162384033
319,14.680720567703247
320,14.712403774261475
321,14.742160081863403
322,14.927027940750122
323,14.945796966552734
324,14.962944030761719
325,15.003929376602173
326,15.089482545852661
327,15.13752031326294
328,15.217054843902588
329,15.253547191619873
330,15.353523015975952
331,15.386241436004639
332,15.453819513320923
333,15.483120679855347
334,15.523334503173828
335,15.547566652297974
336,15.594274759292603
337,15.636730432510376
338,15.6708402633667
339,15.691279411315918
340,15.748009443283081
341,15.781322479248047
342,15.891178607940674
343,16.0344979763031
344,16.06256413459778
345,16.205957412719727
346,16.26850175857544
347,16.32198405265808
348,16.41298246383667
349,16.462759017944336
350,16.512757062911987
351,16.53073763847351
352,16.603093147277832
353,16.72064208984375
354,16.744080066680908
355,16.794519186019897
356,16.81266713142395
357,16.871357679367065
358,16.967453718185425
359,17.010393142700195
360,17.12553906440735
361,17.200857400894165
362,17.233102083206177
363,17.26812219619751
364,17.351580381393433
365,17.451719999313354
366,17.47125792503357
367,17.60897922515869
368,17.62917470932007
369,17.678481340408325
370,17.71140742301941
371,17.82305145263672
372,17.867895364761353
373,17.96035099029541
374,17.994980335235596
375,18.053298234939575
376,18.161845207214355
377,18.248669385910034
378,18.328053951263428
379,18.377487659454346
380,18.427802324295044
381,18.4603271484375
382,18.5162570476532
383,18.535048484802246
384,18.558974504470825
385,18.655472993850708
386,18.707528829574585
387,18.730666637420654
388,18.794270515441895
389,18.865334272384644
390,18.993590593338013
391,19.032070636749268
392,19.082409858703613
393,19.284566402435303
394,19.39875817298889
395,19.416586875915527
396,19.4494366645813
397,19.472156286239624
398,19.522915840148926
399,19.55282974243164
400,19.605485677719116
401,19.627678394317627
402,19.678608417510986
403,19.714862823486328
404,19.737468481063843
405,19.840548753738403
406,19.87526297569275
407,19.952998638153076
408,19.975568532943726
409,20.205138683319092
410,20.271437168121338
411,20.3078453540802
412,20.339890480041504
413,20.357348918914795
414,20.37449836730957
415,20.716007947921753
416,20.864198923110962
417,20.960427045822144
418,21.009726524353027
419,21.077912092208862
420,21.188140153884888
421,21.305907487869263
422,21.53621792793274
423,21.683287858963013
424,21.748911142349243
425,21.916412591934204
426,21.985164165496826
427,22.03159761428833
428,22.45266318321228
429,22.562982320785522
430,22.628828525543213
431,22.720923900604248
432,23.0542995929718
433,23.216683864593506
434,23.23723030090332
435,23.413263082504272
436,23.521876335144043
437,23.544685125350952
438,23.5647931098938
439,23.58491802215576
440,23.607421875
441,23.80584216117859
442,23.914428234100342
443,23.965983867645264
444,24.016398906707764
445,24.052881240844727
446,24.082926988601685
447,24.103743314743042
448,24.160126209259033
449,24.312538623809814
450,24.39325785636902
451,24.410554885864258
452,24.618401050567627
453,24.70011878013611
454,24.71823740005493
455,24.748095273971558
456,24.838757514953613
457,24.873162508010864
458,24.969287157058716
459,24.987478017807007
460,25.145474910736084
461,25.1702938079834
462,25.264956951141357
463,25.319617986679077
464,25.33769726753235
465,25.449588298797607
466,25.58226203918457
467,25.682245016098022
468,25.71309733390808
469,25.735149383544922
470,25.796241760253906
471,26.018914937973022
472,26.036609888076782
473,26.085995197296143
474,26.166939973831177
475,26.18576455116272
476,26.26118755340576
477,26.549094438552856
478,26.596437215805054
479,26.671868562698364
480,26.75243854522705
481,26.888256072998047
482,26.908650636672974
483,27.195939302444458
484,27.308249473571777
