Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.43
101,0.42
102,0.43
103,0.47
104,0.45
105,0.46
106,0.45
107,0.45
108,0.45
109,0.44
110,0.43
111,0.43
112,0.43
113,0.45
114,0.45
115,0.44
116,0.43
117,0.43
118,0.41
119,0.37
120,0.36
121,0.36
122,0.36
123,0.34
124,0.33
125,0.33
126,0.33
127,0.34
128,0.36
129,0.36
130,0.36
131,0.39
132,0.4
133,0.41
134,0.41
135,0.41
136,0.41
137,0.42
138,0.44
139,0.44
140,0.41
141,0.45
142,0.52
143,0.53
144,0.55
145,0.55
146,0.55
147,0.55
148,0.54
149,0.54
150,0.54
151,0.52
152,0.52
153,0.53
154,0.53
155,0.53
156,0.51
157,0.52
158,0.52
159,0.52
160,0.52
161,0.51
162,0.52
163,0.52
164,0.52
165,0.52
166,0.52
167,0.52
168,0.52
169,0.54
170,0.53
171,0.53
172,0.53
173,0.54
174,0.54
175,0.54
176,0.54
177,0.55
178,0.53
179,0.51
180,0.51
181,0.51
182,0.51
183,0.51
184,0.51
185,0.52
186,0.52
187,0.51
188,0.52
189,0.52
190,0.52
191,0.52
192,0.52
193,0.51
194,0.51
195,0.53
196,0.53
197,0.53
198,0.55
199,0.55
200,0.55
201,0.55
202,0.59
203,0.55
204,0.56
205,0.6
206,0.6
207,0.6
208,0.6
209,0.61
210,0.61
211,0.63
212,0.63
213,0.61
214,0.62
215,0.62
216,0.62
217,0.64
218,0.65
