Episode,Average Reward
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,23.110095238095234
101,23.126952380952375
102,23.345857142857138
103,23.573238095238093
104,23.524380952380948
105,23.582857142857144
106,23.464190476190474
107,23.464571428571432
108,23.049952380952377
109,23.141238095238094
110,23.359904761904758
111,23.719999999999995
112,23.94604761904761
113,25.179428571428563
114,25.183428571428568
115,25.498952380952378
116,24.345809523809525
117,24.612714285714286
118,24.981904761904765
119,25.065571428571435
120,24.850380952380952
121,24.901666666666664
122,24.9187619047619
123,23.750999999999998
124,23.834238095238092
125,23.68304761904762
126,23.904666666666667
127,23.859190476190474
128,23.849380952380947
129,24.148333333333333
130,24.039095238095232
131,23.54290476190476
132,22.925047619047618
133,23.047047619047618
134,23.041999999999998
135,23.037809523809518
136,22.724428571428575
137,22.642380952380954
138,22.05061904761905
139,22.028714285714287
140,21.96652380952381
141,21.599619047619047
142,21.430666666666667
143,20.620190476190476
144,20.556142857142856
145,20.50152380952381
146,21.669523809523813
147,21.67495238095238
148,21.704523809523813
149,21.010285714285715
150,21.00171428571429
151,20.77733333333333
152,20.54247619047619
153,20.794333333333334
154,20.704523809523806
155,20.692952380952377
156,20.68604761904762
157,20.58933333333334
158,20.832190476190473
159,21.018666666666665
160,21.005761904761904
161,21.421047619047616
162,21.790619047619046
163,21.812619047619044
164,21.80814285714285
165,21.852476190476185
166,21.912809523809514
167,22.171904761904756
168,21.91761904761904
169,21.239142857142852
170,21.284619047619046
171,20.913523809523802
172,21.389047619047616
173,21.334999999999994
174,20.94
175,21.27138095238095
176,21.27190476190476
177,21.164619047619045
178,21.055142857142858
179,21.06961904761905
180,21.07695238095238
181,21.5587619047619
182,21.585523809523806
183,21.95347619047619
184,21.867047619047618
185,22.60571428571428
186,22.635476190476187
187,22.849523809523806
188,22.84071428571428
189,22.21833333333333
190,22.514190476190475
191,22.486285714285714
192,22.538238095238093
193,22.492333333333335
194,22.294523809523813
195,22.30047619047619
196,21.949
197,23.033380952380945
198,23.11433333333333
199,22.16442857142857
200,22.133619047619046
201,22.45138095238095
202,22.19909523809524
203,21.87433333333333
204,22.020238095238096
205,22.003952380952388
206,22.00171428571429
207,22.35733333333333
208,22.44747619047619
209,22.377999999999993
210,22.279666666666664
211,21.895952380952377
212,21.69042857142857
213,20.44761904761905
214,20.974142857142855
215,21.069523809523808
216,20.987857142857138
217,21.04261904761904
218,20.706238095238096
219,20.94366666666667
220,21.855142857142855
221,21.832952380952378
222,23.096571428571423
223,22.47585714285714
224,22.42314285714285
225,22.214952380952376
226,22.530142857142856
227,22.64347619047619
228,22.900190476190478
229,22.684238095238097
230,22.732238095238095
231,22.67790476190476
232,22.63209523809524
233,22.482714285714287
234,23.164952380952382
235,23.119857142857136
236,23.14685714285714
237,23.096999999999998
238,23.088904761904764
239,23.141714285714283
240,23.18647619047619
241,23.182523809523808
242,22.981714285714283
243,23.18409523809523
244,23.228952380952375
245,23.300428571428565
246,22.12057142857142
247,22.438476190476184
248,22.393523809523803
249,22.450619047619043
250,22.451761904761902
251,22.76838095238095
252,22.950857142857146
253,22.71080952380952
254,22.705380952380956
255,22.671714285714284
256,23.035857142857143
257,23.090952380952377
258,23.23290476190476
259,22.97790476190476
260,23.01719047619047
261,22.625523809523813
262,22.23228571428571
263,23.10052380952381
264,23.064952380952374
265,23.081428571428564
266,23.020476190476188
267,22.812809523809516
268,22.812476190476183
269,22.79566666666666
270,22.718380952380944
271,22.775809523809517
272,22.38333333333333
273,22.500619047619043
274,22.460095238095235
275,22.41195238095238
276,22.366619047619057
277,22.382809523809527
278,22.966666666666676
279,22.914857142857148
280,23.227523809523813
281,22.487761904761907
282,22.472142857142856
283,22.449666666666666
284,22.71147619047619
285,21.978761904761903
286,21.963095238095242
287,21.67857142857143
288,21.68109523809524
289,21.687095238095235
290,21.74242857142857
291,21.996428571428563
292,21.974952380952374
293,22.04223809523809
294,22.393809523809512
295,22.141619047619038
296,22.098238095238088
297,21.7467619047619
298,21.739999999999995
299,21.70847619047619
300,21.69128571428571
