Episode,Average Reward
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,34.46995238095238
101,34.21519047619047
102,33.92390476190476
103,34.97657142857143
104,34.70357142857143
105,34.74995238095238
106,34.39490476190476
107,34.94195238095237
108,35.05014285714285
109,35.080952380952375
110,35.4967619047619
111,35.41938095238095
112,35.08747619047619
113,35.252190476190464
114,35.51499999999999
115,35.61199999999999
116,35.56423809523809
117,35.60247619047618
118,35.68995238095237
119,35.20995238095237
120,35.530380952380945
121,35.55633333333333
122,35.24204761904761
123,35.0977619047619
124,34.47942857142857
125,34.46957142857142
126,34.737857142857145
127,34.649190476190476
128,33.779666666666664
129,34.19604761904761
130,34.1802857142857
131,34.01290476190475
132,33.951476190476185
133,34.39142857142856
134,33.880714285714284
135,33.907285714285706
136,34.311
137,35.33061904761904
138,34.20157142857143
139,34.26971428571428
140,33.43823809523809
141,33.485761904761894
142,33.437190476190466
143,33.459809523809525
144,33.38480952380952
145,33.921
146,33.95957142857142
147,33.90542857142857
148,34.04280952380952
149,33.91385714285714
150,33.38961904761905
151,33.415619047619046
152,33.36904761904762
153,33.13795238095238
154,33.39528571428571
155,33.94447619047619
156,33.534619047619046
157,32.82842857142857
158,32.91085714285713
159,33.044
160,33.01271428571428
161,32.67680952380952
162,32.570190476190476
163,31.86390476190476
164,32.075
165,30.626523809523807
166,30.9827619047619
167,30.872333333333337
168,30.67138095238095
169,31.124000000000002
170,31.172190476190476
171,31.25804761904762
172,30.707523809523806
173,31.078095238095237
174,31.604095238095233
175,32.010523809523804
176,32.19142857142857
177,32.09838095238095
178,32.407714285714285
179,33.29819047619047
180,33.231095238095236
181,32.82671428571428
182,33.064523809523806
183,32.620142857142845
184,32.806
185,31.697428571428567
186,31.65585714285714
187,31.847714285714286
188,31.845857142857145
189,31.853285714285708
190,31.423428571428566
191,31.857380952380947
192,31.103809523809517
193,31.454285714285707
194,31.131285714285706
195,31.19109523809523
196,31.344809523809523
197,31.559476190476193
198,32.28495238095238
199,31.826047619047618
200,31.543142857142858
201,31.558142857142858
202,31.56895238095238
203,30.553761904761906
204,31.003238095238093
205,30.953999999999997
206,31.039904761904758
207,30.788666666666664
208,29.63338095238095
209,29.68319047619047
210,29.26357142857142
211,29.187571428571427
212,29.386857142857135
213,29.093190476190472
214,28.821666666666662
215,29.444999999999997
216,30.166333333333327
217,30.648476190476185
218,30.63895238095238
219,31.015761904761902
220,30.698285714285714
221,30.59538095238095
222,30.459333333333333
223,31.438666666666666
224,31.847190476190477
225,31.871523809523804
226,31.404714285714284
227,31.410476190476185
228,32.51380952380952
229,32.32990476190476
230,32.415285714285716
231,32.35142857142857
232,32.272571428571425
233,32.54938095238095
234,32.12766666666666
235,32.06904761904761
236,31.900857142857138
237,30.87071428571428
238,30.911190476190473
239,30.860285714285705
240,30.94738095238094
241,32.08885714285714
242,32.184619047619044
243,32.26747619047619
244,31.94214285714286
245,31.340619047619047
246,32.488
247,32.781
248,32.632333333333335
249,32.66828571428571
250,33.194047619047616
251,33.202000000000005
252,32.98247619047619
253,33.19561904761905
254,32.98185714285714
255,34.1637619047619
256,34.101142857142854
257,35.43861904761904
258,36.968999999999994
259,36.94585714285714
260,36.94919047619047
261,36.962285714285706
262,36.9487619047619
263,37.37380952380952
264,37.40461904761904
265,36.97861904761905
266,37.17009523809523
267,37.56728571428571
268,37.57366666666666
269,37.187999999999995
270,36.80490476190476
271,37.12504761904761
272,37.47757142857142
273,37.209238095238085
274,37.0355238095238
275,38.565238095238094
276,38.42295238095238
277,38.41804761904762
278,38.11185714285714
279,37.76295238095238
280,37.66271428571428
281,37.7415238095238
282,37.51847619047618
283,37.87980952380952
284,37.644904761904755
285,37.399809523809516
286,37.70919047619047
287,37.23714285714285
288,37.32390476190475
289,37.417428571428566
290,37.713142857142856
291,37.68961904761905
292,37.90857142857142
293,37.592190476190474
294,38.34909523809523
295,38.99885714285713
296,39.09780952380952
297,39.288999999999994
298,39.378095238095234
299,39.405380952380945
300,40.33623809523809
