Episode,Average Reward
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,22.88942857142857
101,23.242714285714282
102,23.23238095238095
103,22.865190476190474
104,21.555238095238092
105,21.531
106,21.553047619047614
107,21.85938095238095
108,22.152857142857144
109,22.20161904761905
110,22.203476190476195
111,21.922428571428576
112,21.94152380952381
113,23.272142857142853
114,23.14490476190476
115,23.429142857142857
116,23.671571428571426
117,24.27761904761904
118,24.880952380952376
119,25.180142857142858
120,25.132904761904765
121,25.139333333333333
122,24.85395238095238
123,24.981761904761896
124,25.231285714285704
125,25.570238095238086
126,25.586761904761897
127,25.673999999999996
128,25.38714285714285
129,25.445666666666668
130,25.47390476190476
131,25.537
132,24.92023809523809
133,25.121047619047616
134,25.167952380952375
135,25.137904761904757
136,24.87595238095238
137,24.46080952380952
138,24.28861904761904
139,24.574238095238094
140,25.121523809523804
141,25.192428571428568
142,24.720238095238088
143,24.348904761904752
144,24.060238095238088
145,23.791095238095235
146,24.136952380952376
147,24.092952380952376
148,24.063619047619042
149,24.237095238095236
150,23.971714285714285
151,24.19114285714285
152,23.98733333333332
153,23.955380952380942
154,23.971333333333327
155,24.01228571428571
156,23.94080952380952
157,24.268380952380948
158,24.26433333333333
159,24.224571428571426
160,24.20361904761905
161,24.217904761904766
162,24.499000000000006
163,24.49419047619048
164,24.556666666666665
165,24.56395238095238
166,24.660999999999998
167,25.25895238095238
168,25.869666666666664
169,25.82999999999999
170,25.76561904761904
171,25.12880952380952
172,25.32814285714285
173,25.373190476190477
174,25.04761904761904
175,25.113476190476185
176,25.149809523809516
177,24.762999999999998
178,24.989142857142852
179,25.135238095238098
180,24.909000000000002
181,25.201857142857143
182,25.260666666666665
183,24.645
184,24.61947619047619
185,24.82738095238095
186,25.333285714285708
187,25.295952380952375
188,25.261761904761908
189,25.57095238095238
190,25.56071428571429
191,25.834238095238103
192,26.092714285714287
193,25.841380952380952
194,25.884047619047614
195,26.453380952380943
196,26.121476190476184
197,24.559571428571427
198,24.842095238095236
199,25.13533333333333
200,25.170571428571428
201,25.093380952380954
202,25.60338095238095
203,25.80295238095238
204,25.825904761904763
205,25.85557142857143
206,25.784095238095233
207,25.77438095238095
208,25.394190476190474
209,26.157523809523806
210,26.121333333333332
211,26.57852380952381
212,26.673
213,25.864619047619044
214,25.749952380952376
215,25.549476190476184
216,25.370809523809516
217,24.75642857142857
218,24.172761904761906
219,23.920190476190477
220,24.150476190476187
221,23.97042857142857
222,23.93919047619047
223,23.575
224,23.56385714285714
225,23.50371428571428
226,23.442761904761905
227,23.09957142857143
228,23.119523809523812
229,23.109857142857145
230,23.426428571428577
231,24.277238095238094
232,24.30671428571429
233,24.11014285714286
234,24.144428571428566
235,24.118714285714287
236,24.140333333333338
237,24.14095238095238
238,24.105333333333334
239,23.820190476190472
240,23.697666666666663
241,23.811380952380947
242,24.240904761904755
243,24.31114285714285
244,24.535
245,24.794190476190476
246,24.720857142857135
247,24.824904761904754
248,24.825476190476188
249,25.194761904761894
250,25.244952380952373
251,24.956095238095237
252,24.560666666666666
253,24.57847619047619
254,24.576333333333327
255,24.53985714285714
256,24.552571428571422
257,24.193809523809524
258,24.110095238095234
259,24.237714285714286
260,24.192761904761905
261,24.138952380952382
262,24.410095238095238
263,24.45014285714286
264,24.6707619047619
265,24.89452380952381
266,24.84595238095238
267,24.31280952380952
268,23.578809523809518
269,23.589095238095233
270,23.583999999999996
271,23.236571428571423
272,22.9827619047619
273,22.665047619047613
274,23.614619047619044
275,23.832571428571427
276,23.851047619047616
277,23.785428571428575
278,23.329238095238093
279,23.54266666666667
280,23.519333333333336
281,23.676428571428573
282,24.368190476190474
283,24.345190476190474
284,24.377238095238095
285,24.83680952380952
286,24.29985714285714
287,24.86142857142857
288,24.91638095238095
289,25.243666666666673
290,25.612000000000002
291,25.35080952380952
292,25.09428571428571
293,25.0967619047619
294,25.239
295,24.643952380952378
296,25.57752380952381
297,25.54638095238095
298,25.303142857142856
299,25.100857142857148
300,25.104190476190478
