Episode,Time (seconds)
0,5.228411674499512
1,7.026796340942383
2,12.957251071929932
3,14.835035800933838
4,26.00239133834839
5,27.164677619934082
6,29.45982313156128
7,31.13707447052002
8,32.892858028411865
9,34.13621234893799
10,35.86490511894226
11,38.17602777481079
12,40.26042413711548
13,41.4254937171936
14,43.40143918991089
15,44.57414412498474
16,45.78079438209534
17,47.30306839942932
18,48.440922260284424
19,49.62778854370117
20,55.19704270362854
21,56.413947343826294
22,58.843559980392456
23,60.203147649765015
24,63.699904918670654
25,65.25959491729736
26,69.01631331443787
27,77.71115946769714
28,81.87149786949158
29,82.90943455696106
30,86.80797362327576
31,90.72678065299988
32,94.13413429260254
33,95.68979835510254
34,96.73342967033386
35,101.75110387802124
36,106.860680103302
37,107.96816921234131
38,113.04354858398438
39,114.16330409049988
40,115.25289916992188
41,116.74119424819946
42,126.44322466850281
43,127.63093781471252
44,128.7203245162964
45,129.95278525352478
46,131.95202159881592
47,133.09394812583923
48,134.1894257068634
49,136.17037534713745
50,138.34999585151672
51,140.58366560935974
52,142.54166102409363
53,143.62221097946167
54,149.35250282287598
55,150.69261121749878
56,152.08459544181824
57,153.1384437084198
58,161.44799637794495
59,162.89055633544922
60,164.896324634552
61,166.0000364780426
62,172.67679119110107
63,174.33265566825867
64,175.7368311882019
65,177.33597993850708
66,179.57878971099854
67,185.53000569343567
68,188.3233585357666
69,191.33020424842834
70,201.85061311721802
71,204.17410945892334
72,205.29445242881775
73,209.9489769935608
74,211.52347540855408
75,212.669175863266
76,214.18225359916687
77,219.13435578346252
78,221.29857516288757
79,222.85554194450378
80,224.08739709854126
81,228.09409642219543
82,229.45334124565125
83,231.1873631477356
84,233.03920221328735
85,237.6876301765442
86,240.55481386184692
87,242.64499855041504
88,247.1810700893402
89,249.37164187431335
90,256.4060604572296
91,257.73609042167664
92,260.28645372390747
93,268.26206636428833
94,270.40015029907227
95,275.121365070343
96,276.2319951057434
97,278.39255928993225
98,288.5386235713959
99,292.85444474220276
100,296.7931649684906
101,301.1750330924988
102,305.06338572502136
103,310.6876177787781
104,311.7560381889343
105,313.32059502601624
106,315.300377368927
107,316.57183027267456
108,329.5909583568573
109,331.80662727355957
110,333.70996713638306
111,335.6621117591858
112,341.16933274269104
113,342.63547110557556
114,347.81660079956055
115,351.5057706832886
116,356.2775049209595
117,357.5217533111572
118,364.3049998283386
119,365.3681917190552
120,366.81499433517456
121,368.1056845188141
122,369.5413932800293
123,376.0747125148773
124,377.5415587425232
125,382.5566439628601
126,384.38457775115967
127,386.3788597583771
128,387.8403182029724
129,389.6611773967743
130,391.6330523490906
131,392.76354122161865
132,401.09110617637634
133,405.65345525741577
134,407.5821831226349
135,409.0412645339966
136,411.02118253707886
137,422.2147581577301
138,423.3131124973297
139,424.8801898956299
140,434.8339612483978
141,436.1878068447113
142,437.97431683540344
143,448.8098244667053
144,455.22154116630554
145,457.435662984848
146,459.9373891353607
147,465.38218331336975
148,467.4591212272644
149,469.57566261291504
150,471.25319719314575
151,472.79049825668335
152,477.5483033657074
153,479.72877073287964
154,483.23035502433777
155,485.29720544815063
156,486.64736557006836
157,488.10591673851013
158,490.27250504493713
159,492.0049045085907
160,493.8041079044342
161,494.95086097717285
162,496.5507159233093
163,497.953209400177
164,499.38675022125244
165,501.5636942386627
166,503.346803188324
167,505.6287543773651
168,521.5590195655823
169,522.9638841152191
170,525.4401054382324
171,531.7282707691193
172,532.7767765522003
173,534.8107192516327
174,536.582769870758
175,538.0306150913239
176,539.6332414150238
177,541.0192196369171
178,550.9810440540314
179,560.4697742462158
180,561.5721940994263
181,562.9989168643951
182,568.0058524608612
183,573.9410424232483
184,582.7978110313416
185,584.0737638473511
186,585.380521774292
187,589.1850409507751
188,591.3782215118408
189,606.7623698711395
190,609.0378270149231
191,611.5908937454224
192,613.2976698875427
193,629.4779305458069
194,631.673930644989
195,633.7184801101685
196,634.9969174861908
197,636.4675846099854
198,640.7489259243011
199,641.8827333450317
200,642.9878704547882
201,645.0216724872589
202,649.7382483482361
203,651.4044773578644
204,652.4629294872284
205,653.5933299064636
206,662.9118418693542
207,668.3761048316956
208,670.0504841804504
209,672.4496715068817
210,685.4009516239166
211,687.0843544006348
212,688.128888130188
213,689.674111366272
214,690.6312408447266
215,692.5593609809875
216,694.389533996582
217,699.7115139961243
218,701.2381842136383
219,708.2584180831909
220,709.6914608478546
221,710.8146896362305
222,715.4393203258514
223,718.0693295001984
224,723.181797504425
225,724.5639324188232
226,730.6127936840057
227,741.0406844615936
228,742.642570734024
229,743.9602634906769
230,745.2244746685028
231,746.8341338634491
232,751.5016045570374
233,753.8604874610901
234,758.2084021568298
235,760.8354947566986
236,762.8361103534698
237,764.377673625946
238,771.0491449832916
239,773.1574351787567
240,774.559534072876
241,776.2508103847504
242,778.4379830360413
243,781.3656148910522
244,783.2862031459808
245,785.4287569522858
246,787.8869869709015
247,789.460363149643
248,790.6092576980591
249,796.3890407085419
250,798.5858416557312
251,801.443341255188
252,803.180802822113
253,805.123384475708
254,806.2218034267426
255,811.392852306366
256,813.1022236347198
257,815.0914063453674
258,817.837034702301
259,819.4818794727325
260,820.8368220329285
261,822.112731218338
262,823.2575614452362
263,825.2617230415344
264,826.6457707881927
265,828.7145259380341
266,836.3808529376984
267,845.5177977085114
268,847.3002371788025
269,849.8696660995483
270,854.9953315258026
271,856.5806725025177
272,857.634222984314
273,864.0349986553192
274,879.1974973678589
275,881.4940731525421
276,883.1214189529419
277,885.5096414089203
278,887.5454995632172
279,892.4429323673248
280,894.4652552604675
281,900.5525982379913
282,902.2193593978882
283,904.5143892765045
284,906.448221206665
285,907.6854622364044
286,911.5921564102173
287,913.584988117218
288,919.9476282596588
289,932.4239280223846
290,934.8028643131256
291,939.3717732429504
292,942.437068939209
293,943.9719109535217
294,949.4742085933685
295,951.5941827297211
296,953.0902607440948
297,954.6490614414215
298,956.9638307094574
299,958.2888362407684
