Episode,Average Reward
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,23.785428571428568
101,24.20533333333333
102,23.74823809523809
103,24.124428571428563
104,23.72071428571428
105,24.069285714285705
106,24.060761904761897
107,24.099095238095234
108,23.79042857142857
109,23.86885714285714
110,24.171571428571426
111,24.103571428571428
112,23.451380952380944
113,23.389666666666663
114,23.317476190476185
115,23.45619047619047
116,23.423714285714283
117,23.32180952380952
118,22.71042857142857
119,22.354333333333333
120,22.677714285714284
121,23.197619047619042
122,23.7225238095238
123,23.779761904761894
124,23.48971428571428
125,23.601571428571425
126,23.601142857142854
127,23.546238095238095
128,23.189666666666668
129,24.078095238095234
130,23.758428571428567
131,23.36038095238095
132,24.372238095238096
133,24.605047619047618
134,23.95709523809524
135,23.504142857142853
136,23.46942857142857
137,24.18780952380952
138,24.42138095238095
139,24.236190476190473
140,24.23014285714285
141,24.341095238095235
142,24.316142857142854
143,24.36595238095238
144,24.580857142857145
145,24.67519047619048
146,24.862190476190477
147,24.88861904761905
148,24.577523809523804
149,24.609142857142857
150,24.42257142857143
151,24.349761904761905
152,24.25352380952381
153,24.071285714285715
154,24.07361904761905
155,23.787761904761904
156,25.404238095238103
157,25.42780952380953
158,25.449761904761907
159,24.847142857142856
160,24.886142857142854
161,24.95166666666666
162,24.93280952380952
163,24.957857142857144
164,24.998380952380952
165,25.018238095238097
166,25.208285714285715
167,25.656047619047616
168,26.02995238095238
169,25.842428571428577
170,25.880428571428574
171,26.111714285714285
172,26.633095238095237
173,26.368523809523808
174,26.36285714285714
175,26.684380952380955
176,26.674333333333337
177,26.962380952380954
178,27.465666666666667
179,27.16314285714286
180,26.09780952380952
181,26.266
182,26.44847619047619
183,25.708571428571428
184,26.244238095238096
185,26.64442857142857
186,26.64728571428571
187,25.797190476190476
188,25.782476190476185
189,26.218761904761905
190,26.165952380952376
191,26.004476190476183
192,25.742952380952378
193,25.715904761904756
194,25.388999999999996
195,25.00723809523809
196,25.067047619047614
197,25.018857142857133
198,24.93123809523809
199,24.9977619047619
200,25.05961904761904
201,24.988952380952377
202,24.93180952380952
203,24.56309523809524
204,24.808285714285713
205,24.75752380952381
206,25.53509523809523
207,26.122999999999998
208,25.728904761904758
209,25.712476190476192
210,25.426761904761907
211,25.516380952380956
212,25.855476190476192
213,25.900857142857145
214,26.073619047619044
215,25.955095238095232
216,25.926952380952375
217,25.951
218,26.224380952380947
219,26.291190476190472
220,25.983999999999995
221,25.418238095238095
222,24.899238095238097
223,25.35971428571429
224,25.35071428571429
225,24.99266666666667
226,25.039571428571435
227,25.020047619047627
228,25.064476190476192
229,24.175904761904768
230,24.224238095238093
231,24.268428571428572
232,23.60028571428571
233,23.508523809523805
234,23.55419047619047
235,24.510714285714286
236,24.58785714285714
237,23.87319047619047
238,23.56566666666666
239,23.63671428571428
240,23.933333333333326
241,24.656428571428563
242,24.441095238095237
243,24.7707619047619
244,24.494809523809522
245,24.517285714285716
246,24.382047619047615
247,24.327571428571428
248,24.619761904761905
249,24.60004761904762
250,24.614095238095242
251,24.584666666666667
252,24.835285714285714
253,24.66447619047619
254,24.889666666666663
255,25.046333333333333
256,23.4837619047619
257,23.449523809523807
258,23.470428571428567
259,23.71609523809523
260,24.039809523809517
261,24.42852380952381
262,24.44223809523809
263,24.509190476190476
264,24.776142857142855
265,24.71347619047619
266,24.563190476190474
267,23.99904761904762
268,23.602761904761905
269,23.580523809523807
270,23.517095238095234
271,23.409095238095233
272,22.863619047619046
273,23.508571428571422
274,23.93319047619048
275,23.888095238095232
276,23.824809523809527
277,23.570238095238096
278,23.772428571428573
279,23.80019047619048
280,23.805238095238096
281,23.865761904761897
282,23.97361904761904
283,23.993571428571418
284,23.42819047619047
285,23.054285714285708
286,23.077666666666666
287,23.15461904761905
288,23.261761904761908
289,22.794238095238093
290,22.77419047619048
291,22.696666666666665
292,22.690380952380952
293,22.707047619047618
294,22.72533333333333
295,22.73295238095238
296,22.78295238095238
297,22.465666666666667
298,22.4827619047619
299,22.690238095238087
300,22.705380952380942
