Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.4
101,0.4
102,0.41
103,0.41
104,0.41
105,0.4
106,0.41
107,0.39
108,0.38
109,0.39
110,0.4
111,0.4
112,0.4
113,0.38
114,0.38
115,0.38
116,0.37
117,0.38
118,0.39
119,0.39
120,0.41
121,0.41
122,0.41
123,0.41
124,0.4
125,0.41
126,0.42
127,0.43
128,0.44
129,0.44
130,0.44
131,0.44
132,0.48
133,0.48
134,0.46
135,0.46
136,0.46
137,0.46
138,0.46
139,0.46
140,0.48
141,0.5
142,0.51
143,0.51
144,0.51
145,0.51
146,0.5
147,0.5
148,0.51
149,0.5
150,0.51
151,0.52
152,0.52
153,0.52
154,0.57
155,0.54
156,0.54
157,0.56
158,0.55
159,0.55
160,0.54
161,0.54
162,0.54
163,0.55
164,0.57
165,0.57
166,0.59
167,0.6
168,0.59
169,0.59
170,0.59
171,0.57
172,0.57
173,0.58
174,0.58
175,0.58
176,0.59
177,0.59
178,0.59
179,0.59
180,0.63
181,0.64
182,0.64
183,0.64
184,0.65
185,0.67
186,0.67
187,0.66
188,0.66
189,0.66
190,0.66
191,0.66
192,0.66
193,0.67
194,0.68
195,0.68
196,0.69
197,0.69
198,0.7
199,0.7
200,0.7
201,0.7
202,0.69
203,0.69
204,0.69
205,0.69
206,0.69
207,0.69
208,0.69
209,0.69
210,0.68
211,0.7
212,0.7
213,0.71
214,0.72
215,0.72
216,0.71
217,0.72
218,0.72
219,0.71
220,0.7
221,0.7
222,0.7
223,0.7
224,0.69
225,0.68
226,0.67
227,0.67
228,0.68
229,0.69
230,0.69
231,0.69
232,0.63
233,0.65
234,0.66
235,0.66
236,0.65
237,0.65
238,0.65
239,0.65
240,0.64
241,0.62
242,0.61
243,0.61
244,0.6
245,0.61
246,0.6
247,0.6
248,0.59
249,0.58
250,0.57
251,0.56
252,0.56
253,0.56
254,0.52
255,0.52
256,0.52
257,0.5
258,0.51
259,0.56
260,0.57
261,0.56
262,0.56
263,0.55
264,0.54
265,0.54
266,0.54
267,0.54
268,0.54
269,0.54
270,0.55
271,0.53
272,0.53
273,0.52
274,0.53
275,0.53
276,0.52
277,0.52
278,0.52
279,0.52
280,0.48
281,0.47
282,0.49
283,0.49
284,0.49
285,0.47
286,0.47
287,0.5
288,0.51
289,0.51
290,0.52
291,0.52
292,0.52
293,0.51
294,0.49
295,0.48
296,0.48
297,0.5
298,0.48
299,0.49
300,0.49
