Episode,Average Paddle Hits
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0.46
101,0.44
102,0.45
103,0.46
104,0.45
105,0.46
106,0.42
107,0.42
108,0.42
109,0.43
110,0.43
111,0.41
112,0.41
113,0.42
114,0.41
115,0.41
116,0.42
117,0.42
118,0.42
119,0.41
120,0.41
121,0.41
122,0.42
123,0.42
124,0.42
125,0.41
126,0.46
127,0.46
128,0.44
129,0.44
130,0.44
131,0.43
132,0.44
133,0.45
134,0.46
135,0.46
136,0.45
137,0.46
138,0.43
139,0.43
140,0.42
141,0.42
142,0.42
143,0.43
144,0.45
145,0.45
146,0.45
147,0.45
148,0.45
149,0.44
150,0.44
151,0.45
152,0.45
153,0.45
154,0.45
155,0.45
156,0.45
157,0.46
158,0.47
159,0.46
160,0.46
161,0.47
162,0.45
163,0.46
164,0.49
165,0.48
166,0.46
167,0.46
168,0.47
169,0.47
170,0.47
171,0.47
172,0.47
173,0.46
174,0.46
175,0.46
176,0.47
177,0.47
178,0.47
179,0.47
180,0.47
181,0.46
182,0.46
183,0.46
184,0.46
185,0.44
186,0.44
187,0.47
188,0.46
189,0.47
190,0.48
191,0.48
192,0.48
193,0.49
194,0.49
195,0.47
196,0.46
197,0.45
198,0.45
199,0.44
200,0.44
201,0.43
202,0.42
203,0.41
204,0.42
205,0.41
206,0.41
207,0.41
208,0.41
209,0.41
210,0.42
211,0.42
212,0.43
213,0.42
214,0.42
215,0.42
216,0.41
217,0.41
218,0.41
219,0.42
220,0.44
221,0.45
222,0.45
223,0.46
224,0.46
225,0.46
226,0.41
227,0.43
228,0.43
229,0.44
230,0.45
231,0.45
232,0.47
233,0.46
234,0.44
235,0.45
236,0.45
237,0.44
238,0.44
239,0.45
240,0.44
241,0.43
242,0.43
243,0.42
244,0.41
245,0.41
246,0.41
247,0.41
248,0.4
249,0.4
250,0.4
251,0.39
252,0.39
253,0.39
254,0.39
255,0.4
256,0.4
257,0.39
258,0.37
259,0.38
260,0.38
261,0.37
262,0.37
263,0.36
264,0.33
265,0.33
266,0.33
267,0.33
268,0.33
269,0.33
270,0.33
271,0.33
272,0.34
273,0.34
274,0.34
275,0.34
276,0.33
277,0.32
278,0.32
279,0.32
280,0.33
281,0.34
282,0.34
283,0.34
284,0.34
285,0.35
286,0.35
287,0.32
288,0.32
289,0.34
290,0.32
291,0.32
292,0.32
293,0.31
294,0.31
295,0.31
296,0.31
297,0.31
298,0.31
299,0.31
300,0.31
